212,06/25/15 02:31 AM,06/27/15 02:31 AM,Physical Organ Che Lab,Jacobs Duda (Danielle),06:30:00 PM,09:30:00 PM
213,06/26/15 02:31 AM,06/28/15 02:31 AM,Fundamentals of Video Productn,Janes (Barry T.),08:15:00 AM,11:15:00 AM
214,06/27/15 02:31 AM,06/29/15 02:31 AM,Fundamentals of Video Productn,Janes (Barry T.),01:10:00 PM,02:40:00 PM
215,06/28/15 02:31 AM,06/30/15 02:31 AM,Broadcast Programming,Janes (Barry T.),02:50:00 PM,04:20:00 PM
216,06/29/15 02:31 AM,07/01/15 02:31 AM,Seminar in Behav Neuroscience,Jivoff (Paul R.),09:45:00 AM,11:15:00 AM
217,06/30/15 02:31 AM,07/02/15 02:31 AM,Behav Mar Org: Evol Approach,Jivoff (Paul R.),01:10:00 PM,04:10:00 PM
218,07/01/15 02:31 AM,07/03/15 02:31 AM,Principles of Biology II,Jivoff (Paul R.)|Hyatt (Laura A.),08:00:00 AM,09:00:00 AM
219,07/02/15 02:31 AM,07/04/15 02:31 AM,Principles of Biology II,Jivoff (Paul R.)|Hyatt (Laura A.),09:10:00 AM,10:10:00 AM
220,07/03/15 02:31 AM,07/05/15 02:31 AM,Publicity Methods,Joffe (Howard H.),06:30:00 PM,09:30:00 PM
221,07/04/15 02:31 AM,07/06/15 02:31 AM,Information Systems Essential,Johnson (Carol A.),08:00:00 AM,09:30:00 AM
222,07/05/15 02:31 AM,07/07/15 02:31 AM,Sp Top/Dance: Tap IV,Johnson Thick (Julia A.),08:00:00 AM,09:00:00 AM
223,07/06/15 02:31 AM,07/08/15 02:31 AM,Tap Dance II,Johnson Thick (Julia A.),09:10:00 AM,10:10:00 AM
224,07/07/15 02:31 AM,07/09/15 02:31 AM,Victorian Literature 1830-1900,Joseph (Terra W.),10:20:00 AM,11:20:00 AM
225,07/08/15 02:31 AM,07/10/15 02:31 AM,Monsters in Literature,Joseph (Terra W.),11:30:00 AM,12:30:00 PM
226,07/09/15 02:31 AM,07/11/15 02:31 AM,Expository Writing,Joseph (Terra W.),01:10:00 PM,02:40:00 PM
227,07/10/15 02:31 AM,07/12/15 02:31 AM,Behavioral Neuroscience,Karp (Jonathan D.),09:45:00 AM,11:15:00 AM
228,07/11/15 02:31 AM,07/13/15 02:31 AM,Biostatistics,Karp (Jonathan D.),11:30:00 AM,12:30:00 PM
229,07/12/15 02:31 AM,07/14/15 02:31 AM,Behav Neuroscience Lab,Karp (Jonathan D.),01:10:00 PM,04:10:00 PM
230,07/13/15 02:31 AM,07/15/15 02:31 AM,Behav Neuroscience Lab,Karp (Jonathan D.),01:10:00 PM,04:10:00 PM
231,07/14/15 02:31 AM,07/16/15 02:31 AM,Biostatistics Lab,Karp (Jonathan D.),01:10:00 PM,04:10:00 PM
232,07/15/15 02:31 AM,07/17/15 02:31 AM,The Co-op Experience Seminar,Kasrel (Mark),01:00:00 PM,04:00:00 PM
233,07/16/15 02:31 AM,07/18/15 02:31 AM,Research Writing,Kelley (Thomas E.),02:50:00 PM,04:20:00 PM
234,07/17/15 02:31 AM,07/19/15 02:31 AM,Managerial Uses of Accounting,Kennedy (Michael B.),11:30:00 AM,01:00:00 PM
235,07/18/15 02:31 AM,07/20/15 02:31 AM,Television Field Production,Kildea (Shawn P.),08:15:00 AM,11:15:00 AM
236,07/19/15 02:31 AM,07/21/15 02:31 AM,Television Production,Kildea (Shawn P.),08:20:00 AM,11:20:00 AM
237,07/20/15 02:31 AM,07/22/15 02:31 AM,Radio & TV Communication,Kildea (Shawn P.),01:10:00 PM,02:40:00 PM
238,07/21/15 02:31 AM,07/23/15 02:31 AM,Fund Management & Org Behavior,Kim (Hee Young),01:10:00 PM,02:40:00 PM
239,07/22/15 02:31 AM,07/24/15 02:31 AM,International Marketing,Kim (Joe H.),09:45:00 AM,11:15:00 AM
240,07/23/15 02:31 AM,07/25/15 02:31 AM,Marketing Principles,Kim (Joe H.),02:50:00 PM,04:20:00 PM
241,07/24/15 02:31 AM,07/26/15 02:31 AM,Intro to American Politics,Kornberg (Harvey R.),09:45:00 AM,11:15:00 AM
242,07/25/15 02:31 AM,07/27/15 02:31 AM,Civil Liberties in the US,Kornberg (Harvey R.),10:20:00 AM,11:20:00 AM
243,07/26/15 02:31 AM,07/28/15 02:31 AM,Civil Liberties in the U.S.,Kornberg (Harvey R.),10:20:00 AM,11:20:00 AM
244,07/27/15 02:31 AM,07/29/15 02:31 AM,The Judicial Process,Kornberg (Harvey R.),11:30:00 AM,12:30:00 PM
245,07/28/15 02:31 AM,07/30/15 02:31 AM,The Judicial Process,Kornberg (Harvey R.),11:30:00 AM,12:30:00 PM
246,07/29/15 02:31 AM,07/31/15 02:31 AM,Intro to American Politics,Kornberg (Harvey R.),01:10:00 PM,02:40:00 PM
247,07/30/15 02:31 AM,08/01/15 02:31 AM,Intro to American Politics,Kornberg (Harvey R.),01:10:00 PM,02:40:00 PM
248,07/31/15 02:31 AM,08/02/15 02:31 AM,Employee Engagement,Kutcher (Eugene),11:30:00 AM,01:00:00 PM
249,08/01/15 02:31 AM,08/03/15 02:31 AM,Intro to Human Resource Mgmt,Kutcher (Eugene),02:50:00 PM,04:20:00 PM
250,08/02/15 02:31 AM,08/04/15 02:31 AM,Research Writing,Lasser (Fred),09:10:00 AM,10:10:00 AM
251,08/03/15 02:31 AM,08/05/15 02:31 AM,Research Writing,Lasser (Fred),10:20:00 AM,11:20:00 AM
252,08/04/15 02:31 AM,08/06/15 02:31 AM,Research Writing,Lasser (Fred),11:30:00 AM,12:30:00 PM
253,08/05/15 02:31 AM,08/07/15 02:31 AM,Expository Writing,Lee (Jennifer C.),01:10:00 PM,02:40:00 PM
254,08/06/15 02:31 AM,08/08/15 02:31 AM,Expository Writing,Lee (Jennifer C.),02:50:00 PM,04:20:00 PM
255,08/07/15 02:31 AM,08/09/15 02:31 AM,International Management,Lentz (Christine),09:45:00 AM,11:15:00 AM
256,08/08/15 02:31 AM,08/10/15 02:31 AM,Expository Writing,Levy (Frank),09:45:00 AM,11:15:00 AM
257,08/09/15 02:31 AM,08/11/15 02:31 AM,Expository Writing,Levy (Frank),01:10:00 PM,02:40:00 PM
258,08/10/15 02:31 AM,08/12/15 02:31 AM,Musical Theatre Dance II,Lewis (Robin W.),02:50:00 PM,04:20:00 PM
259,08/11/15 02:31 AM,08/13/15 02:31 AM,Introduction to Finance,Liu (Feng-Ying),01:10:00 PM,02:40:00 PM
260,08/12/15 02:31 AM,08/14/15 02:31 AM,Personal Financial Planning,Liu (Feng-Ying),01:10:00 PM,02:40:00 PM
261,08/13/15 02:31 AM,08/15/15 02:31 AM,Introduction to Finance,Liu (Feng-Ying),02:50:00 PM,04:20:00 PM
262,08/14/15 02:31 AM,08/16/15 02:31 AM,Research Writing,Losi (Maxim J.),01:10:00 PM,02:40:00 PM
263,08/15/15 02:31 AM,08/17/15 02:31 AM,Research Writing,Losi (Maxim J.),02:50:00 PM,04:20:00 PM
264,08/16/15 02:31 AM,08/18/15 02:31 AM,Life Sci: Behav Neurosci Emph,Lowrey (Phillip L.),10:20:00 AM,11:20:00 AM
265,08/17/15 02:31 AM,08/19/15 02:31 AM,Neuroethology Lab,Lowrey (Phillip L.),01:10:00 PM,04:10:00 PM
266,08/18/15 02:31 AM,08/20/15 02:31 AM,Honors Seminar:Great Ideas II,Lowrey (Phillip L.)|Salvatore (Anne T.),09:45:00 AM,11:15:00 AM
267,08/19/15 02:31 AM,08/21/15 02:31 AM,Writing for the Comm Professns,Magrino (Katherine G.),10:20:00 AM,11:20:00 AM
268,08/20/15 02:31 AM,08/22/15 02:31 AM,Writing for the Media,Magrino (Katherine G.),06:30:00 PM,09:30:00 PM
269,08/21/15 02:31 AM,08/23/15 02:31 AM,Calculus I,Markoe (Andrew),08:00:00 AM,09:00:00 AM
270,08/22/15 02:31 AM,08/24/15 02:31 AM,Top/AdvMth:Field Theo&Clas Pro,Markoe (Andrew),10:20:00 AM,11:20:00 AM
271,08/23/15 02:31 AM,08/25/15 02:31 AM,Calculus I,Markoe (Andrew),11:30:00 AM,12:30:00 PM
272,08/24/15 02:31 AM,08/26/15 02:31 AM,Expository Writing,Marshall (Nowell A.),10:20:00 AM,11:20:00 AM
273,08/25/15 02:31 AM,08/27/15 02:31 AM,Methods of Literary Analysis,Marshall (Nowell A.),11:30:00 AM,12:30:00 PM
274,08/26/15 02:31 AM,08/28/15 02:31 AM,Posthumanism: Bodies and Tech,Marshall (Nowell A.),01:10:00 PM,02:40:00 PM
275,08/27/15 02:31 AM,08/29/15 02:31 AM,Spanish I,Materna (Linda S.),09:45:00 AM,11:15:00 AM
276,08/28/15 02:31 AM,08/30/15 02:31 AM,Masterworks of Western Lit II,Materna (Linda S.),01:10:00 PM,02:40:00 PM
277,08/29/15 02:31 AM,08/31/15 02:31 AM,Literary History I,Maynard (Katherine K.),09:45:00 AM,11:15:00 AM
278,08/30/15 02:31 AM,09/01/15 02:31 AM,Literary History II,Maynard (Katherine K.),01:10:00 PM,02:40:00 PM
279,08/31/15 02:31 AM,09/02/15 02:31 AM,Literary History II,Maynard (Katherine K.),02:50:00 PM,04:20:00 PM
280,09/01/15 02:31 AM,09/03/15 02:31 AM,Principles of Microeconomics,McCall (Charles W.),08:00:00 AM,09:00:00 AM
281,09/02/15 02:31 AM,09/04/15 02:31 AM,Economics of Sports,McCall (Charles W.),09:10:00 AM,10:10:00 AM
282,09/03/15 02:31 AM,09/05/15 02:31 AM,Society&indiv. With Disabiliti,McConville (Sue E.),08:15:00 AM,11:15:00 AM
283,09/04/15 02:31 AM,09/06/15 02:31 AM,Ass. & Instr. in Inclusive Clr,McConville (Sue E.),11:30:00 AM,01:00:00 PM
284,09/05/15 02:31 AM,09/07/15 02:31 AM,Calculus II,McCullough (Jason G.),11:30:00 AM,12:30:00 PM
285,09/06/15 02:31 AM,09/08/15 02:31 AM,Complex Analysis,McCullough (Jason G.),01:10:00 PM,02:40:00 PM
286,09/07/15 02:31 AM,09/09/15 02:31 AM,Writing for the Media,McKinley (E. Graham),11:30:00 AM,12:30:00 PM
287,09/08/15 02:31 AM,09/10/15 02:31 AM,Multimedia Prod I-Inter Design,McKinley (E. Graham),01:10:00 PM,02:40:00 PM
288,09/09/15 02:31 AM,09/11/15 02:31 AM,Multimedia Prod I-Inter Design,McKinley (E. Graham),02:50:00 PM,04:20:00 PM
289,09/10/15 02:31 AM,09/12/15 02:31 AM,Fostering Lang & Literacy Dev,McKool (Sharon S.),08:00:00 AM,10:59:00 AM
290,09/11/15 02:31 AM,09/13/15 02:31 AM,Professional/Strategic Speech,McManimon (Susan J.),01:10:00 PM,02:40:00 PM
291,09/12/15 02:31 AM,09/14/15 02:31 AM,Business Forensic Application,McMullen (Dorothy A.),09:45:00 AM,11:15:00 AM
292,09/13/15 02:31 AM,09/15/15 02:31 AM,Fraud Exam & Bus Forensics,McMullen (Dorothy A.),01:10:00 PM,02:40:00 PM
293,09/14/15 02:31 AM,09/16/15 02:31 AM,Fraud Exam & Bus Forensics,McMullen (Dorothy A.),02:50:00 PM,04:20:00 PM
294,09/15/15 02:31 AM,09/17/15 02:31 AM,Freshman Seminar II,Mehlhorn (Christine D.),11:30:00 AM,12:30:00 PM
295,09/16/15 02:31 AM,09/18/15 02:31 AM,Justice,Mendilow (Jonathan),01:10:00 PM,02:40:00 PM
296,09/17/15 02:31 AM,09/19/15 02:31 AM,Third World Politics,Mendilow (Jonathan),02:50:00 PM,04:20:00 PM
297,09/18/15 02:31 AM,09/20/15 02:31 AM,Third World Politics,Mendilow (Jonathan),02:50:00 PM,04:20:00 PM
298,09/19/15 02:31 AM,09/21/15 02:31 AM,Terrorism Revolut & Polit Viol,Mendilow (Jonathan),06:30:00 PM,09:30:00 PM
299,09/20/15 02:31 AM,09/22/15 02:31 AM,Terrorism Revolut & Polit Viol,Mendilow (Jonathan),06:30:00 PM,09:30:00 PM
300,09/21/15 02:31 AM,09/23/15 02:31 AM,Terrorism Revolut & Polit Viol,Mendilow (Jonathan),06:30:00 PM,09:30:00 PM
301,09/22/15 02:31 AM,09/24/15 02:31 AM,Terrorism Revolut & Polit Viol,Mendilow (Jonathan),06:30:00 PM,09:30:00 PM
302,09/23/15 02:31 AM,09/25/15 02:31 AM,Terrorism Revolut & Polit Viol,Mendilow (Jonathan),06:30:00 PM,09:30:00 PM
303,09/24/15 02:31 AM,09/26/15 02:31 AM,Terrorism Revolut & Polit Viol,Mendilow (Jonathan),06:30:00 PM,09:30:00 PM
304,09/25/15 02:31 AM,09/27/15 02:31 AM,Teach Sci  Soc Std & Arts N-8,Messersmith (James),11:00:00 AM,02:00:00 PM
305,09/26/15 02:31 AM,09/28/15 02:31 AM,Social Impact of Rock and Roll,Millen (Jonathan H.),02:50:00 PM,04:20:00 PM
306,09/27/15 02:31 AM,09/29/15 02:31 AM,Globl Supply Chn Mgt: External,Miller (Tan C.),09:45:00 AM,11:15:00 AM
307,09/28/15 02:31 AM,09/30/15 02:31 AM,Intro to Global Supp Chain Mgt,Miller (Tan C.),01:10:00 PM,02:40:00 PM
308,09/29/15 02:31 AM,10/01/15 02:31 AM,Acting II: Scene Study,Mills (Miriam N.),02:50:00 PM,04:20:00 PM
309,09/30/15 02:31 AM,10/02/15 02:31 AM,Women In Literature,Morse (Mary L.),01:10:00 PM,02:40:00 PM
310,10/01/15 02:31 AM,10/03/15 02:31 AM,Women In Literature,Morse (Mary L.),01:10:00 PM,02:40:00 PM
311,10/02/15 02:31 AM,10/04/15 02:31 AM,SpTop:Environ Movement in Amer,Mosto (Patricia),02:50:00 PM,04:20:00 PM
312,10/03/15 02:31 AM,10/05/15 02:31 AM,Writing for Broadcast,Mozes (John),08:00:00 AM,09:30:00 AM
313,10/04/15 02:31 AM,10/06/15 02:31 AM,Introduction to Research in Ps,Musumeci-Szabo (Tamara J.),09:45:00 AM,11:15:00 AM
314,10/05/15 02:31 AM,10/07/15 02:31 AM,Introduction to Research in Ps,Musumeci-Szabo (Tamara J.),02:50:00 PM,04:20:00 PM
315,10/06/15 02:31 AM,10/08/15 02:31 AM,Art and Society,Naar (Harry I.),09:45:00 AM,11:15:00 AM
316,10/07/15 02:31 AM,10/09/15 02:31 AM,Design,Naar (Harry I.),01:10:00 PM,04:10:00 PM
317,10/08/15 02:31 AM,10/10/15 02:31 AM,Design,Naar (Harry I.),01:10:00 PM,04:10:00 PM
318,10/09/15 02:31 AM,10/11/15 02:31 AM,Fundamentals of Painting,Naar (Harry I.),01:10:00 PM,04:10:00 PM
319,10/10/15 02:31 AM,10/12/15 02:31 AM,Fundamentals of Painting,Naar (Harry I.),01:10:00 PM,04:10:00 PM
320,10/11/15 02:31 AM,10/13/15 02:31 AM,Expository Writing,Naik (Akhila),02:50:00 PM,04:20:00 PM
321,10/12/15 02:31 AM,10/14/15 02:31 AM,French IV,Natan (Stephane),09:10:00 AM,10:10:00 AM
322,10/13/15 02:31 AM,10/15/15 02:31 AM,French I,Natan (Stephane),10:20:00 AM,11:20:00 AM
323,10/14/15 02:31 AM,10/16/15 02:31 AM,Mask & Reality in French Theat,Natan (Stephane),11:30:00 AM,12:30:00 PM
324,10/15/15 02:31 AM,10/17/15 02:31 AM,SpTop: B Wilder in Hollywood,Neelakanta (Vanita),01:10:00 PM,02:40:00 PM
325,10/16/15 02:31 AM,10/18/15 02:31 AM,17th-Century Literature,Neelakanta (Vanita),02:50:00 PM,04:20:00 PM
326,10/17/15 02:31 AM,10/19/15 02:31 AM,HONORS:Marketing Principles,Newman (Cynthia M.),09:45:00 AM,11:15:00 AM
327,10/18/15 02:31 AM,10/20/15 02:31 AM,SelTop:HONORS:Mkt & the Law,Newman (Cynthia M.)|OSullivan-Gavin (Susan),01:10:00 PM,02:40:00 PM
328,10/19/15 02:31 AM,10/21/15 02:31 AM,Spec. Topics Honors: Mkt & Law,Newman (Cynthia M.)|OSullivan-Gavin (Susan),01:10:00 PM,02:40:00 PM
329,10/20/15 02:31 AM,10/22/15 02:31 AM,Marketing Management Seminar,Newman (Larry M.),02:50:00 PM,04:20:00 PM
330,10/21/15 02:31 AM,10/23/15 02:31 AM,Career Plan & Perspective I,Nicolosi (Lauren M.),11:30:00 AM,12:30:00 PM
331,10/22/15 02:31 AM,10/24/15 02:31 AM,Career Plan & Perspective I,Nicolosi (Lauren M.),11:30:00 AM,12:30:00 PM
332,10/23/15 02:31 AM,10/25/15 02:31 AM,Career Plan & Perspective I,Nicolosi (Lauren M.),11:30:00 AM,12:30:00 PM
333,10/24/15 02:31 AM,10/26/15 02:31 AM,Statistical Methods I,Nygren (Lan M.),01:10:00 PM,02:40:00 PM
334,10/25/15 02:31 AM,10/27/15 02:31 AM,Expository Writing,Oneil (Robert),08:00:00 AM,09:00:00 AM
335,10/26/15 02:31 AM,10/28/15 02:31 AM,Expository Writing,Oneil (Robert),09:10:00 AM,10:10:00 AM
336,10/27/15 02:31 AM,10/29/15 02:31 AM,Managerial Uses of Accounting,Reilly-Allen (Margaret),09:45:00 AM,11:15:00 AM
337,10/28/15 02:31 AM,10/30/15 02:31 AM,Social & Legal Environment Bus,Sullivan-Gavin (Susan),09:45:00 AM,11:15:00 AM
338,10/29/15 02:31 AM,10/31/15 02:31 AM,Sight Singing for MT,Onofrio (Susan L.),09:10:00 AM,10:10:00 AM
339,10/30/15 02:31 AM,11/01/15 02:31 AM,Sight Singing for MT,Onofrio (Susan L.),10:20:00 AM,11:20:00 AM
340,10/31/15 02:31 AM,11/02/15 02:31 AM,Choir,Orr (Philip),11:30:00 AM,12:30:00 PM
341,11/01/15 02:31 AM,11/03/15 02:31 AM,Beginning Piano I,Orr (Philip),01:10:00 PM,02:10:00 PM
342,11/02/15 02:31 AM,11/04/15 02:31 AM,Beginning Piano I,Orr (Philip),01:10:00 PM,02:10:00 PM
343,11/03/15 02:31 AM,11/05/15 02:31 AM,World History Since 1500,Osborne (Anne R.),01:10:00 PM,02:40:00 PM
344,11/04/15 02:31 AM,11/06/15 02:31 AM,Teaching in the High School,Pearcy (Mark),08:20:00 AM,11:20:00 AM
345,11/05/15 02:31 AM,11/07/15 02:31 AM,Contexts Of Schoolng,Pearcy (Mark),11:00:00 AM,02:10:00 PM
346,11/06/15 02:31 AM,11/08/15 02:31 AM,Research Writing,Peters (Pearlie M.),08:00:00 AM,09:00:00 AM
347,11/07/15 02:31 AM,11/09/15 02:31 AM,Multi-Ethnic Lit in America,Peters (Pearlie M.),09:10:00 AM,10:10:00 AM
348,11/08/15 02:31 AM,11/10/15 02:31 AM,Black American Lit,Peters (Pearlie M.),10:20:00 AM,11:20:00 AM
349,11/09/15 02:31 AM,11/11/15 02:31 AM,SpTop:Moth/Daug Am Lit&Film,Peters (Pearlie M.),01:10:00 PM,02:10:00 PM
350,11/10/15 02:31 AM,11/12/15 02:31 AM,Major American Authors,Peters (Pearlie M.),02:50:00 PM,04:20:00 PM
351,11/11/15 02:31 AM,11/13/15 02:31 AM,Career Plan & Perspective I,Phillips (Jessie A.),01:10:00 PM,02:40:00 PM
352,11/12/15 02:31 AM,11/14/15 02:31 AM,Career Plan & Perspective I,Phillips (Jessie A.),01:10:00 PM,02:40:00 PM
353,11/13/15 02:31 AM,11/15/15 02:31 AM,Career Plan & Perspective I,Phillips (Jessie A.),01:10:00 PM,02:40:00 PM
354,11/14/15 02:31 AM,11/16/15 02:31 AM,Career Plan & Perspective I,Phillips (Jessie A.),04:30:00 PM,06:00:00 PM
355,11/15/15 02:31 AM,11/17/15 02:31 AM,Career Plan & Perspective I,Phillips (Jessie A.),04:30:00 PM,06:00:00 PM
356,11/16/15 02:31 AM,11/18/15 02:31 AM,Electronic Spreadsheets,Podgorski (Teresa M.),08:00:00 AM,09:00:00 AM
357,11/17/15 02:31 AM,11/19/15 02:31 AM,French III,Poteau-Tralie (Mary L.),09:10:00 AM,10:10:00 AM
358,11/18/15 02:31 AM,11/20/15 02:31 AM,Self in French Prose & Poetry,Poteau-Tralie (Mary L.),10:20:00 AM,11:20:00 AM
359,11/19/15 02:31 AM,11/21/15 02:31 AM,French II,Poteau-Tralie (Mary L.),11:30:00 AM,12:30:00 PM
360,11/20/15 02:31 AM,11/22/15 02:31 AM,Information Systems Essential,Procaccino (J. D.),09:10:00 AM,10:10:00 AM
361,11/21/15 02:31 AM,11/23/15 02:31 AM,Information Systems Essential,Procaccino (J. D.),10:20:00 AM,11:20:00 AM
362,11/22/15 02:31 AM,11/24/15 02:31 AM,Information Systems Essential,Procaccino (J. D.),11:30:00 AM,12:30:00 PM
363,11/23/15 02:31 AM,11/25/15 02:31 AM,Information Systems Essential,Procaccino (J. D.),01:10:00 PM,02:40:00 PM
364,11/24/15 02:31 AM,11/26/15 02:31 AM,Management Skills,Promislo (Mark D.),01:10:00 PM,02:40:00 PM
365,11/25/15 02:31 AM,11/27/15 02:31 AM,Freshman Seminar II,Psolka (Christine),11:30:00 AM,12:30:00 PM
366,11/26/15 02:31 AM,11/28/15 02:31 AM,Expository Writing,Quirk (William J.),02:50:00 PM,04:20:00 PM
367,11/27/15 02:31 AM,11/29/15 02:31 AM,Investments,Randall (Maury R.),10:20:00 AM,11:20:00 AM
368,11/28/15 02:31 AM,11/30/15 02:31 AM,Investment Analysis,Randall (Maury R.),11:30:00 AM,12:30:00 PM
369,11/29/15 02:31 AM,12/01/15 02:31 AM,International Finance,Ratner (Mitchell),09:45:00 AM,11:15:00 AM
370,11/30/15 02:31 AM,12/02/15 02:31 AM,International Finance,Ratner (Mitchell),01:10:00 PM,02:40:00 PM
371,12/01/15 02:31 AM,12/03/15 02:31 AM,Math Skills Lab,Ricci (Barbara A.),09:10:00 AM,10:10:00 AM
372,12/02/15 02:31 AM,12/04/15 02:31 AM,Math Skills Lab,Ricci (Barbara A.),09:45:00 AM,11:15:00 AM
373,12/03/15 02:31 AM,12/05/15 02:31 AM,Math Skills Lab,Ricci (Barbara A.),10:20:00 AM,11:20:00 AM
374,12/04/15 02:31 AM,12/06/15 02:31 AM,Math Skills Lab,Ricci (Barbara A.),11:30:00 AM,12:30:00 PM
375,12/05/15 02:31 AM,12/07/15 02:31 AM,Math Skills Lab,Ricci (Barbara A.),01:10:00 PM,02:40:00 PM
376,12/06/15 02:31 AM,12/08/15 02:31 AM,Math Skills Lab,Ricci (Barbara A.),01:10:00 PM,02:40:00 PM
377,12/07/15 02:31 AM,12/09/15 02:31 AM,Math Skills Lab,Ricci (Barbara A.),02:50:00 PM,04:20:00 PM
378,12/08/15 02:31 AM,12/10/15 02:31 AM,Music of the Theatre,Rife (Jerry E.),11:00:00 AM,02:00:00 PM
379,12/09/15 02:31 AM,12/11/15 02:31 AM,Life Sci: Biol of Human Aging,Riggs (James E.),09:10:00 AM,10:10:00 AM
380,12/10/15 02:31 AM,12/12/15 02:31 AM,Life Sci: Biol of Human Aging,Riggs (James E.),10:20:00 AM,11:20:00 AM
381,12/11/15 02:31 AM,12/13/15 02:31 AM,Sem in Cell & Molecular Bio,Riggs (James E.),02:50:00 PM,04:20:00 PM
382,12/12/15 02:31 AM,12/14/15 02:31 AM,Principles of Physics II,Ritchie (George W.),11:30:00 AM,12:30:00 PM
383,12/13/15 02:31 AM,12/15/15 02:31 AM,Expository Writing,Roche (John V.),02:50:00 PM,04:20:00 PM
384,12/14/15 02:31 AM,12/16/15 02:31 AM,Research Writing,Rosenbaum (Jane E.),09:10:00 AM,10:10:00 AM
385,12/15/15 02:31 AM,12/17/15 02:31 AM,Research Writing,Rosenbaum (Jane E.),10:20:00 AM,11:20:00 AM
386,12/16/15 02:31 AM,12/18/15 02:31 AM,Methds Tchg Math Middle School,Rosenberg (Carolyn),08:00:00 AM,10:59:00 AM
387,12/17/15 02:31 AM,12/19/15 02:31 AM,Intermediate Painting A-B-C,Rosenthal (Deborah M.),10:00:00 AM,01:00:00 PM
388,12/18/15 02:31 AM,12/20/15 02:31 AM,Intermediate Painting A-B-C,Rosenthal (Deborah M.),10:00:00 AM,01:00:00 PM
389,12/19/15 02:31 AM,12/21/15 02:31 AM,Printmaking,Rosenthal (Deborah M.),10:00:00 AM,01:00:00 PM
390,12/20/15 02:31 AM,12/22/15 02:31 AM,Printmaking,Rosenthal (Deborah M.),10:00:00 AM,01:00:00 PM
391,12/21/15 02:31 AM,12/23/15 02:31 AM,Fundamentals of Drawing,Rosenthal (Deborah M.),02:00:00 PM,05:00:00 PM
392,12/22/15 02:31 AM,12/24/15 02:31 AM,Expository Writing,Ross (Kelly B.),10:20:00 AM,11:20:00 AM
393,12/23/15 02:31 AM,12/25/15 02:31 AM,Expository Writing,Ross (Kelly B.),11:30:00 AM,12:30:00 PM
394,12/24/15 02:31 AM,12/26/15 02:31 AM,Artists of the Cinema,Rubine (Erica I.),09:45:00 AM,11:15:00 AM
395,12/25/15 02:31 AM,12/27/15 02:31 AM,Global Film Hist:1961-Present,Rubine (Erica I.),01:10:00 PM,04:10:00 PM
396,12/26/15 02:31 AM,12/28/15 02:31 AM,Student GLobal Village: Iraq,Rusciano (Roberta F.),09:00:00 AM,10:30:00 AM
397,12/27/15 02:31 AM,12/29/15 02:31 AM,U.S. History II,Ryan (Erica J.),01:10:00 PM,02:40:00 PM
398,12/28/15 02:31 AM,12/30/15 02:31 AM,Crft/His:US & the World,Ryan (Erica J.),02:50:00 PM,04:20:00 PM
399,12/29/15 02:31 AM,12/31/15 02:31 AM,Spanish II,Sanjuan Pastor (Nuria),01:10:00 PM,02:40:00 PM
400,12/30/15 02:31 AM,01/01/16 02:31 AM,Spanish Renaissance,Sanjuan Pastor (Nuria),02:50:00 PM,04:20:00 PM
401,12/31/15 02:31 AM,01/02/16 02:31 AM,Social Services & Social Work,Schachtele (Diane T.),06:30:00 PM,09:30:00 PM
402,01/01/16 02:31 AM,01/03/16 02:31 AM,Italian IV,Scheiber (Elizabeth),09:10:00 AM,10:10:00 AM
403,01/02/16 02:31 AM,01/04/16 02:31 AM,Italian Lit. I: 13th to 19th,Scheiber (Elizabeth),02:50:00 PM,04:20:00 PM
404,01/03/16 02:31 AM,01/05/16 02:31 AM,German IV,Schleissner (Margaret),09:10:00 AM,10:10:00 AM
405,01/04/16 02:31 AM,01/06/16 02:31 AM,German II,Schleissner (Margaret),10:20:00 AM,11:20:00 AM
406,01/05/16 02:31 AM,01/07/16 02:31 AM,SpSt:German Poetry,Schleissner (Margaret),01:10:00 PM,02:40:00 PM
407,01/06/16 02:31 AM,01/08/16 02:31 AM,Algebra and Trigonometry,Schwartz (Charles F.),11:30:00 AM,12:30:00 PM
408,01/07/16 02:31 AM,01/09/16 02:31 AM,Finite Mathematics,Schwartz (Charles F.),01:10:00 PM,02:10:00 PM
409,01/08/16 02:31 AM,01/10/16 02:31 AM,Discrete Mathematics,Schwartz (Charles F.),02:30:00 PM,04:30:00 PM
410,01/09/16 02:31 AM,01/11/16 02:31 AM,Oceanography,Schwimmer (Reed A.),10:20:00 AM,11:20:00 AM
411,01/10/16 02:31 AM,01/12/16 02:31 AM,Oceanography,Schwimmer (Reed A.),10:20:00 AM,11:20:00 AM
412,01/11/16 02:31 AM,01/13/16 02:31 AM,Earth Systems Science,Schwimmer (Reed A.),01:10:00 PM,02:10:00 PM
413,01/12/16 02:31 AM,01/14/16 02:31 AM,Sophomore Series  II,Seplaki (Laura)|Nicolosi (Lauren M.),11:30:00 AM,01:00:00 PM
414,01/13/16 02:31 AM,01/15/16 02:31 AM,Sophomore Series  II,Seplaki (Laura)|Nicolosi (Lauren M.),05:00:00 PM,06:30:00 PM
415,01/14/16 02:31 AM,01/16/16 02:31 AM,Families,Sharma (Prakash C.),09:45:00 AM,11:15:00 AM
416,01/15/16 02:31 AM,01/17/16 02:31 AM,Aging,Sharma (Prakash C.),01:10:00 PM,02:40:00 PM
